Site ID,Location,Number of private cycles,Number of cycle hire bikes,Total cycles,Easting,Northing,lat,lng,geometry,LSOA11CD,LSOA11NM,accounting,airport,amusement park,aquarium,art gallery,atm,bakery,bank,bar,beauty salon,bicycle store,book store,bowling alley,bus station,cafe,campground,car dealer,car rental,car repair,car wash,casino,cemetery,church,city hall,clothing store,convenience store,courthouse,dentist,department store,doctor,drugstore,electrician,electronics store,embassy,fire station,florist,funeral home,furniture store,gas station,gym,hair care,hardware store,hindu temple,home goods store,hospital,insurance agency,jewelry store,laundry,lawyer,library,light rail station,liquor store,local government office,locksmith,lodging,meal delivery,meal takeaway,mosque,movie rental,movie theater,moving company,museum,night club,painter,park,parking,pet store,pharmacy,physiotherapist,plumber,police,post office,primary school,real estate agency,restaurant,roofing contractor,rv park,school,secondary school,shoe store,shopping mall,spa,stadium,storage,store,subway station,supermarket,synagogue,taxi stand,tourist attraction,train station,transit station,travel agency,university,veterinary care,zoo,person,bicycle,car,motorcycle,bus,train,truck,traffic light,fire hydrant,stop sign,parking meter,bench,dog
INNCY459,Mervan Road,70.0,0.0,70.0,531079.5032,175054.0406,51.45929428,-0.114643492,POINT (-0.1146434916588403 51.45929428483594),E01003050,Lambeth 016B,12,,,,,,,15,34,,,,,38,,,,,,,,,,1,,,,,,,,,,,,,,,,8,,,,,,,,5,,,,,,,,,,,,2,,4,4,,2,14,,,,,,,,,60,,,13,,,1,,,,,,15,,,,3,52,,0,,,,,24.0,,,,,,,,,,
INNCY460,Scawen Road,32.0,0.0,32.0,536183.2702,178391.7851,51.48808436,-0.039940343,POINT (-0.0399403432271761 51.4880843644531),E01003247,Lewisham 001C,2,,,,,,,2,2,,,,,34,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,6,,,,,,,,,,,,0,,0,0,,5,0,,,,,,,,,16,,,7,,,0,,,,,,10,,,,2,38,,0,,,,,25.0,,,,,,,,,,
INNCY461,Edward Place,67.5,0.0,67.5,536978.8526,177473.1781,51.47963763,-0.028844829,POINT (-0.0288448288653119 51.47963763218466),E01003304,Lewisham 039D,8,,,,,,,4,29,,,,,35,,,,,,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,,5,,,,,,,,,,,,1,,1,3,,8,6,,,,,,,,,54,,,14,,,0,,,,,,23,,,,4,32,,2,,,2.0,,30.0,,,,4.0,,,,,,
INNCY462,Blairderry Road,42.5,0.0,42.5,530230.0063,172798.3462,51.43921885,-0.127693489,POINT (-0.1276934890857316 51.4392188469794),E01003131,Lambeth 026B,5,,,,,,,5,9,,,,,35,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,3,,,,,,,,,,,,0,,0,1,,1,11,,,,,,,,,28,,,14,,,0,,,,,,12,,,,1,35,,1,,,,,22.0,1.0,,,,,,,,,
INNCY463,Thorpewood Avenue,8.0,0.0,8.0,535203.1056,172540.8799,51.43574113,-0.056284215,POINT (-0.0562842154541563 51.435741132375895),E01003256,Lewisham 028A,5,,,,,,,3,7,,,,,40,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,3,,,,,,,,,,,,1,,2,0,,2,3,,,,,,,,,23,,,13,,,0,,,,,,8,,,,1,40,,0,,,1.0,,16.0,,,,,,,1.0,,,
INNCY464,Cleaver Square,91.0,9.0,100.0,531472.908,178180.1457,51.4872962,-0.107822066,POINT (-0.1078220658021476 51.48729619685081),E01003107,Lambeth 003D,8,,,,,,,2,9,,,,,30,,,,,,,,,,1,,,,,,,,,,,,,,,,4,,,,,,,,4,,,,,,,,,,,,0,,1,0,,8,12,,,,,,,,,26,,,25,,,2,,,,,,6,,,,2,38,,1,,,,,24.0,,,,,,,,,4.0,
INNCY465,Mayflower Road,57.5,1.5,59.0,530189.1767,175991.2723,51.46792219,-0.127106579,POINT (-0.1271065787172209 51.467922191286206),E01003090,Lambeth 012D,10,,,,,,,8,26,,,,,27,,,,,,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,,3,,,,,,,,,,,,2,,1,7,,4,10,,,,,,,,,29,,,13,,,1,,,,,,9,,,,3,31,,0,,,,,26.0,,,,,,,,,,
INNCY466,Edgar Kail Way,108.0,0.0,108.0,533295.4623,175495.7041,51.46274631,-0.082599859,POINT (-0.0825998590197633 51.462746305914685),E01004048,Southwark 027C,6,,,,,,,3,4,,,,,34,,,,,,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,,5,,,,,,,,,,,,1,,1,0,,4,3,,,,,,,,,20,,,10,,,1,,,,,,6,,,,4,35,,0,,,,,7.0,,,,1.0,,,,,,
INNCY467,Union Grove,95.0,21.0,116.0,529751.1908,176603.2771,51.47352261,-0.133183999,POINT (-0.1331839990657548 51.47352261432049),E01003089,Lambeth 008A,3,,,,,,,2,5,,,,,17,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,5,,,,,,,,,,,,0,,0,1,,6,8,,,,,,,,,17,,,8,,,4,,,,,,7,,,,5,30,,0,,,2.0,,29.0,,,,,,,,,,
INNCY468,Thornlaw Road,13.5,0.0,13.5,531838.9475,171783.5467,51.42972738,-0.104935671,POINT (-0.1049356710811839 51.42972738184058),E01003084,Lambeth 030B,6,,,,,,,0,5,,,,,37,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,1,1,,2,12,,,,,,,,,20,,,8,,,0,,,,,,6,,,,1,36,,0,,,,,26.0,,,,,,,,,,
INNCY469,Bowen Drive,18.0,0.0,18.0,533415.9226,171659.9721,51.42824813,-0.082311545,POINT (-0.0823115453036764 51.428248128441794),E01003946,Southwark 033B,2,,,,,,,0,4,,,,,36,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,0,,2,0,,1,6,,,,,,,,,8,,,10,,,0,,,,,,2,,,,2,37,,0,,,2.0,,16.0,,,,,,,,,,
INNCY470,Hillyard Street,112.5,3.0,115.5,531121.4128,176708.327,51.47415106,-0.113427509,POINT (-0.1134275094778551 51.474151062989),E01003185,Lambeth 007C,5,,,,,,,3,8,,,,,31,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,5,,,,,,,,,,,,0,,2,1,,7,14,,,,,,,,,26,,,13,,,0,,,,,,0,,,,1,37,,1,,,,,14.0,,,,,,,,,,
INNCY471,Deronda Road,38.5,1.0,39.5,531754.0564,173395.9552,51.44423725,-0.105556655,POINT (-0.1055566545134369 51.4442372485739),E01003169,Lambeth 025D,2,,,,,,,3,1,,,,,29,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,3,,,,,,,,,,,,0,,1,1,,6,12,,,,,,,,,7,,,11,,,1,,,,,,5,,,,2,34,,0,,,,,19.0,,,,1.0,,,,,,
INNCY472,Babington Road,6.5,0.0,6.5,529622.5514,171260.3965,51.42553678,-0.136990667,POINT (-0.1369906671860681 51.42553678022083),E01003113,Lambeth 032A,22,,,,,,,5,4,,,,,34,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,5,,,,,,,,,,,,1,,0,0,,1,8,,,,,,,,,29,,,11,,,0,,,,,,12,,,,2,39,,0,,,1.0,,31.0,,,,1.0,,,,,,
INNCY473,Dockers Tanner Road,13.5,0.0,13.5,537253.8831,178983.7257,51.49314501,-0.024300134,POINT (-0.0243001343658079 51.49314501274344),E01032783,Tower Hamlets 031G,5,,,,,,,3,4,,,,,18,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,5,,,,,,,,,,,,0,,0,1,,4,4,,,,,,,,,13,,,9,,,0,,,,,,8,,,,2,19,,1,,,,,3.0,,,,,,,,,,
INNCY474,Verney Road,123.5,2.5,126.0,534649.9609,178089.8916,51.48573829,-0.062126009,POINT (-0.0621260091417601 51.48573829268145),E01003989,Southwark 018C,3,,,,,,,2,1,,,,,26,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,0,,1,4,,5,6,,,,,,,,,13,,,13,,,0,,,,,,8,,,,1,30,,0,,,,,28.0,,1.0,,5.0,,,,,,
INNCY475,Clifton Way,94.5,0.0,94.5,535166.7449,177097.6956,51.47669895,-0.05506713,POINT (-0.0550671302352988 51.47669894889773),E01004003,Southwark 023B,4,,,,,,,3,5,,,,,24,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,0,,0,1,,6,0,,,,,,,,,34,,,10,,,2,,,,,,8,,,,0,31,,0,,,,,22.0,,,,2.0,,,,,,
INNCY476,Longton Avenue,7.0,0.0,7.0,534615.7274,171683.7653,51.42817847,-0.065054838,POINT (-0.0650548379691774 51.42817846877436),E01003332,Lewisham 033D,2,,,,,,,3,3,,,,,39,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,0,,0,0,,3,2,,,,,,,,,5,,,10,,,0,,,,,,0,,,,1,40,,0,,,,,20.0,,,,,,,1.0,,,
INNCY477,Athlone Road,50.0,0.0,50.0,531059.8882,173701.9176,51.44714774,-0.115426145,POINT (-0.1154261452551222 51.44714774317271),E01003175,Lambeth 024D,3,,,,,,,4,0,,,,,32,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,0,,0,1,,11,15,,,,,,,,,14,,,10,,,0,,,,,,10,,,,0,17,,0,,,,,15.0,,,,,,,,,,
INNCY478,De Crespigny Park,108.0,0.0,108.0,532618.3366,176282.229,51.46997335,-0.092046458,POINT (-0.0920464578727108 51.46997334783888),E01003913,Southwark 024A,8,,,,,,,5,8,,,,,33,,,,,,,,,,1,,,,,,,,,,,,,,,,5,,,,,,,,5,,,,,,,,,,,,1,,0,0,,5,7,,,,,,,,,38,,,12,,,0,,,,,,11,,,,4,36,,1,,,1.0,,13.0,,,,,,,,,,
INNCY479,Sunnyhill Road,44.5,0.5,45.0,530668.1406,171680.5662,51.42907286,-0.121805475,POINT (-0.1218054747973391 51.42907285939387),E01003148,Lambeth 032E,10,,,,,,,6,3,,,,,36,,,,,,,,,,0,,,,,,,,,,,,,,,,7,,,,,,,,4,,,,,,,,,,,,1,,0,0,,2,6,,,,,,,,,30,,,8,,,0,,,,,,6,,,,2,30,,0,,,,,22.0,,,,,,,,,,
INNCY480,Richborne Terrace,25.0,0.0,25.0,530861.8006,177272.3356,51.47927966,-0.116954656,POINT (-0.1169546563028943 51.47927965678521),E01003098,Lambeth 005A,4,,,,,,,3,5,,,,,43,,,,,,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,,5,,,,,,,,,,,,0,,2,4,,6,13,,,,,,,,,31,,,16,,,0,,,,,,8,,,,1,53,,1,,,,,22.0,,,,,,,,,,
INNCY481,Chartfield Avenue,74.5,0.5,75.0,523374.7904,174664.662,51.45752494,-0.225621227,POINT (-0.2256212272500876 51.45752494161958),E01004501,Wandsworth 014B,2,,,,,,,7,5,,,,,28,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,4,,,,,,,,,,,,0,,1,1,,3,2,,,,,,,,,17,,,18,,,1,,,,,,6,,,,1,17,,0,,,,,21.0,,,,,,,1.0,,,
INNCY482,Brookwood Road,28.5,0.5,29.0,524982.4701,173139.9485,51.44346986,-0.203031674,POINT (-0.2030316735014995 51.44346985576836),E01004596,Wandsworth 020E,9,,,,,,,2,1,,,,,20,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,5,,,,,,,,,,,,0,,0,0,,4,1,,,,,,,,,15,,,12,,,0,,,,,,5,,,,1,26,,0,,,,,31.0,,,,,,,,,,
INNCY483,Lyveden Road,16.0,0.0,16.0,527614.6564,170572.4034,51.41980905,-0.166102304,POINT (-0.1661023039913993 51.419809052348015),E01003372,Merton 008B,20,,,,,,,3,11,,,,,27,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,1,,,,,,,,,,,,0,,0,1,,5,5,,,,,,,,,34,,,5,,,0,,,,,,14,,,,1,25,,0,,,,,37.0,,,,2.0,,,,,,
INNCY484,Gertrude Street,48.0,3.0,51.0,526517.6923,177690.186,51.48402223,-0.179326621,POINT (-0.1793266213479757 51.48402223136947),E01002912,Kensington and Chelsea 020E,7,,,,,,,6,19,,,,,28,,,,,,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,,5,,,,,,,,,,,,3,,3,3,,6,6,,,,,,,,,54,,,15,,,1,,,,,,9,,,,0,37,,0,,,,,39.0,,,,,,,,,,
INNCY485,Greyhound Road,234.0,24.0,258.0,524026.0595,177838.5635,51.48590708,-0.215139296,POINT (-0.2151392964175749 51.485907080774105),E01001890,Hammersmith and Fulham 016C,9,,,,,,,6,10,,,,,26,,,,,,,,,,1,,,,,,,,,,,,,,,,4,,,,,,,,6,,,,,,,,,,,,0,,0,0,,7,3,,,,,,,,,30,,,13,,,1,,,,,,14,,,,2,19,,0,,,8.0,3.0,13.0,,,,1.0,,1.0,,,,
INNCY486,Coverton Road,87.0,0.5,87.5,527312.1699,171373.0042,51.427072,-0.170162755,POINT (-0.1701627545469947 51.42707199875733),E01004616,Wandsworth 034C,26,,,,,,,12,29,,,,,51,,,,,,,,,,0,,,,,,,,,,,,,,,,7,,,,,,,,4,,,,,,,,,,,,0,,0,1,,3,5,,,,,,,,,60,,,10,,,0,,,,,,20,,,,1,39,,1,,,1.0,,37.0,,,,,,,,,,
INNCY487,Wix's Lane,35.0,0.5,35.5,528553.9255,175421.2354,51.46317286,-0.150842514,POINT (-0.1508425139152263 51.463172859582805),E01004587,Wandsworth 009D,8,,,,,,,4,3,,,,,35,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,5,,,,,,,,,,,,0,,0,0,,2,8,,,,,,,,,20,,,12,,,0,,,,,,4,,,,0,35,,0,,,,,11.0,,,,,,,,,,
INNCY488,Noyna Road,25.5,0.0,25.5,527915.2136,172336.1685,51.43559223,-0.161145998,POINT (-0.1611459983241294 51.43559223095678),E01004549,Wandsworth 027D,10,,,,,,,7,6,,,,,24,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,6,,,,,,,,,,,,0,,1,1,,1,2,,,,,,,,,40,,,17,,,1,,,,,,15,,,,1,28,,0,,,1.0,,32.0,,,,1.0,,,,,,
INNCY489,Klea Avenue,105.5,0.5,106.0,529186.1815,174381.5431,51.45368553,-0.142125694,POINT (-0.1421256937395132 51.453685533608),E01003030,Lambeth 019D,4,,,,,,,2,4,,,,,19,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,5,,,,,,,,,,,,0,,1,1,,2,4,,,,,,,,,17,,,11,,,1,,,,,,7,,,,1,19,,0,,,,,28.0,,,,,,,,,,
INNCY490,Lowther Road,58.5,0.0,58.5,521953.0203,177048.5596,51.4792575,-0.245253053,POINT (-0.2452530527018293 51.47925750287708),E01003798,Richmond upon Thames 001B,3,,,,,,,2,1,,,,,17,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,,,,1,,0,0,,4,1,,,,,,,,,7,,,6,,,0,,,,,,3,,,,0,18,,0,,,,,14.0,,,,,,,,,,
INNCY491,Atheldene Road,16.5,0.0,16.5,525965.0588,173426.6764,51.44582923,-0.188798928,POINT (-0.1887989280082983 51.445829228671386),E01004493,Wandsworth 019A,7,,,,,,,2,5,,,,,26,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,2,,,,,,,,,,,,0,,0,0,,2,1,,,,,,,,,18,,,11,,,0,,,,,,3,,,,1,30,,0,,,,,15.0,,,,,,,,,,
INNCY492,Sellincourt Road,18.5,0.0,18.5,527528.7841,170946.8962,51.42319392,-0.167201962,POINT (-0.167201961951478 51.423193919336605),E01004526,Wandsworth 035B,28,,,,,,,11,28,,,,,37,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,3,,,,,,,,,,,,0,,0,1,,3,5,,,,,,,,,60,,,8,,,0,,,,,,19,,,,3,40,,1,,,4.0,,16.0,,,,3.0,,,,,,
INNCY493,Shuttleworth Road,115.5,24.5,140.0,527344.4328,176534.0869,51.47344712,-0.167843106,POINT (-0.1678431059828705 51.47344712197004),E01004579,Wandsworth 004B,7,,,,,,,2,5,,,,,30,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,5,,,,,,,,,,,,0,,0,0,,8,1,,,,,,,,,23,,,15,,,0,,,,,,4,,,,0,33,,0,,,,,29.0,,,,,,,1.0,,,
INNCY494,Forfar Road,30.0,1.0,31.0,528316.1709,176756.8731,51.47522992,-0.153778637,POINT (-0.1537786374847014 51.47522992384965),E01004563,Wandsworth 002C,0,,,,,,,1,5,,,,,17,,,,,,,,,,0,,,,,,,,,,,,,,,,7,,,,,,,,5,,,,,,,,,,,,0,,0,0,,6,5,,,,,,,,,20,,,11,,,0,,,,,,4,,,,4,20,,0,,,,,39.0,,,,1.0,,,,,,
INNCY495,Esmon Street,31.5,6.5,38.0,524438.2714,175183.6735,51.46195682,-0.210139763,POINT (-0.2101397631008265 51.46195682418712),E01004602,Wandsworth 010C,18,,,,,,,8,15,,,,,39,,,,,,,,,,0,,,,,,,,,,,,,,,,7,,,,,,,,3,,,,,,,,,,,,1,,1,1,,2,7,,,,,,,,,37,,,12,,,2,,,,,,8,,,,2,33,,1,,,,,19.0,2.0,,,1.0,,,1.0,,,
INNCY496,Woodlawn Road,95.5,6.5,102.0,524003.0641,176457.5188,51.47350049,-0.215954693,POINT (-0.215954693352707 51.47350048769734),E01001915,Hammersmith and Fulham 024A,18,,,,,,,4,9,,,,,20,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,2,,,,,,,,,,,,0,,3,1,,6,1,,,,,,,,,19,,,14,,,0,,,,,,5,,,,0,18,,1,,,,,12.0,,,,,,,,,,
INNCY497,Parkstead Road,16.0,0.0,16.0,522583.2728,174683.7665,51.45786842,-0.23700134,POINT (-0.2370013399972197 51.45786841953439),E01004638,Wandsworth 011B,2,,,,,,,0,1,,,,,17,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,,,,0,,0,0,,3,0,,,,,,,,,4,,,9,,,0,,,,,,3,,,,0,17,,1,,,1.0,,23.0,,,,,,,,,,
INNCY498,Smallwood Road,45.5,0.0,45.5,526807.7947,171841.6601,51.43139679,-0.177246002,POINT (-0.177246001652736 51.43139679333954),E01004614,Wandsworth 034A,9,,,,,,,9,12,,,,,35,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,3,,,,,,,,,,,,0,,1,0,,3,1,,,,,,,,,18,,,6,,,0,,,,,,9,,,,0,31,,1,,,3.0,,14.0,,,,,,,,,,
INNCY499,Erpingham Road,105.0,0.0,105.0,523143.0547,175536.3125,51.46540907,-0.228651672,POINT (-0.2286516723723907 51.465409066972825),E01004604,Wandsworth 006A,6,,,,,,,4,3,,,,,17,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,6,,,,,,,,,,,,0,,2,0,,2,1,,,,,,,,,16,,,11,,,0,,,,,,4,,,,0,13,,0,,,,,30.0,,,,1.0,,,,,,
INNCY500,Norman Road,10.5,0.0,10.5,526283.2027,170285.3956,51.41752759,-0.185342354,POINT (-0.1853423543270236 51.41752758681751),E01003359,Merton 006A,30,,,,,,,7,10,,,,,30,,,,,,,,,,0,,,,,,,,,,,,,,,,8,,,,,,,,3,,,,,,,,,,,,0,,1,1,,5,6,,,,,,,,,41,,,7,,,4,,,,,,9,,,,3,34,,1,,,1.0,,14.0,,,,2.0,,,2.0,,1.0,
INNCY501,Mount Road,138.0,1.5,139.5,525542.755,172778.262,51.44009555,-0.195102241,POINT (-0.195102240928187 51.44009555375215),E01003478,Merton 001E,10,,,,,,,5,6,,,,,25,,,,,,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,,6,,,,,,,,,,,,0,,0,0,,6,1,,,,,,,,,29,,,11,,,0,,,,,,6,,,,1,30,,0,,,1.0,,36.0,,,,1.0,,,,,,
INNCY502,Aslett Street,21.0,0.0,21.0,526050.0241,173941.8689,51.4504404,-0.187393617,POINT (-0.1873936167689285 51.45044039910714),E01004620,Wandsworth 019C,4,,,,,,,6,3,,,,,20,,,,,,,,,,1,,,,,,,,,,,,,,,,10,,,,,,,,2,,,,,,,,,,,,1,,0,0,,3,5,,,,,,,,,14,,,14,,,2,,,,,,4,,,,0,17,,0,,,,,27.0,,1.0,,,,,,,,
INNCY503,Stanley Grove,25.5,3.5,29.0,528528.6956,175974.5871,51.46815146,-0.151004492,POINT (-0.1510044916513489 51.46815146197488),E01004565,Wandsworth 005A,7,,,,,,,5,5,,,,,28,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,7,,,,,,,,,,,,0,,0,0,,2,7,,,,,,,,,29,,,16,,,0,,,,,,6,,,,0,26,,0,,,1.0,,29.0,,,,,,,,,,
INNCY504,Lake Road,51.0,0.0,51.0,524710.6799,171003.2001,51.42432641,-0.207692102,POINT (-0.2076921021489121 51.424326405244855),E01003401,Merton 004A,17,,,,,,,16,16,,,,,30,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,6,,,,,,,,,,,,2,,1,0,,1,7,,,,,,,,,53,,,14,,,2,,,,,,11,,,,1,30,,0,,,,,,,,,,,,,,,
INNCY505,Candahar Road,91.0,4.0,95.0,527253.0115,176218.9971,51.47063599,-0.169272059,POINT (-0.1692720590138906 51.4706359869693),E01004534,Wandsworth 008A,10,,,,,,,3,6,,,,,35,,,,,,,,,,0,,,,,,,,,,,,,,,,8,,,,,,,,7,,,,,,,,,,,,0,,0,0,,7,3,,,,,,,,,27,,,14,,,0,,,,,,6,,,,1,36,,0,,,2.0,2.0,16.0,,,,,,,,,,
INNCY506,Cleveland Road,58.0,0.5,58.5,521820.852,176257.836,51.47217949,-0.247427724,POINT (-0.2474277243626714 51.47217949016542),E01003853,Richmond upon Thames 003B,4,,,,,,,3,2,,,,,18,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,1,,,,,,,,,,,,1,,0,0,,3,1,,,,,,,,,11,,,6,,,0,,,,,,3,,,,4,20,,0,,,,,24.0,,,,2.0,,,,,,
INNCY507,Somerset Road,19.0,0.0,19.0,524245.9636,171840.9003,51.43195695,-0.214079046,POINT (-0.2140790462224852 51.43195695366117),E01003464,Merton 002C,4,,,,,,,1,2,,,,,15,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,0,,1,0,,3,0,,,,,,,,,4,,,5,,,0,,,,,,2,,,,0,13,,0,,,,,14.0,,,,2.0,,,,,,
INNCY508,Ellerton Road,26.0,1.0,27.0,526976.1919,172954.7515,51.44136247,-0.174426139,POINT (-0.17442613896709 51.441362465577775),E01004624,Wandsworth 024E,5,,,,,,,2,0,,,,,15,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,0,,0,0,,2,2,,,,,,,,,8,,,7,,,0,,,,,,1,,,,0,14,,0,,,,,21.0,,,,1.0,,,,,,
INNCY509,Trinity Road,136.0,0.5,136.5,525437.9603,170837.2476,51.42267463,-0.197295961,POINT (-0.1972959612585051 51.42267462913481),E01003454,Merton 003B,24,,,,,,,13,18,,,,,32,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,2,,,,,,,,,,,,2,,0,1,,2,8,,,,,,,,,40,,,10,,,1,,,,,,9,,,,3,31,,0,,,2.0,,21.0,,,,,,,,,2.0,
INNCY510,Grimston Road,39.0,4.0,43.0,524636.3425,176140.9894,51.47051679,-0.206952869,POINT (-0.2069528692178815 51.47051679033043),E01001926,Hammersmith and Fulham 024C,16,,,,,,,3,14,,,,,29,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,2,,,,,,,,,,,,1,,0,1,,5,6,,,,,,,,,39,,,20,,,1,,,,,,8,,,,2,20,,1,,,,,36.0,,,,3.0,,,,,,
INNCY511,Ramsdale Road,23.0,0.0,23.0,528358.3362,171238.2928,51.4256256,-0.155172063,POINT (-0.1551720634322576 51.42562559848125),E01004528,Wandsworth 035D,15,,,,,,,3,11,,,,,20,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,3,,,,,,,,,,,,0,,0,1,,1,3,,,,,,,,,18,,,10,,,0,,,,,,12,,,,1,17,,0,,,,,13.0,,,,1.0,,,,,,
INNCY512,Santos Road,19.5,3.5,23.0,525089.4168,174718.8365,51.4576359,-0.200935953,POINT (-0.2009359531051271 51.45763590282064),E01004511,Wandsworth 010B,11,,,,,,,9,9,,,,,36,,,,,,,,,,3,,,,,,,,,,,,,,,,13,,,,,,,,3,,,,,,,,,,,,2,,0,0,,5,6,,,,,,,,,19,,,14,,,2,,,,,,9,,,,0,37,,0,,,,,25.0,,,,2.0,,,,,,
INNCY513,Tangley Grove,6.5,0.0,6.5,521955.4031,173896.072,51.45092464,-0.246305265,POINT (-0.2463052649458667 51.45092463691656),E01004569,Wandsworth 023A,1,,,,,,,0,1,,,,,18,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,0,,1,0,,0,4,,,,,,,,,5,,,9,,,0,,,,,,4,,,,0,26,,1,,,,,14.0,,,,1.0,,,,,,
INNCY513,Tangley Grove,6.5,0.0,6.5,521955.4031,173896.072,51.45092464,-0.246305265,POINT (-0.2463052649458667 51.45092463691656),E01004569,Wandsworth 023A,1,,,,,,,0,1,,,,,18,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,0,,1,0,,0,4,,,,,,,,,5,,,9,,,0,,,,,,4,,,,0,26,,1,,,,,14.0,,,,1.0,,,,,,
INNCY514,Ackmar Road,39.5,2.0,41.5,525091.3379,176615.6236,51.47468205,-0.200237725,POINT (-0.2002377245443835 51.47468205290714),E01001922,Hammersmith and Fulham 020C,18,,,,,,,9,13,,,,,31,,,,,,,,,,1,,,,,,,,,,,,,,,,6,,,,,,,,6,,,,,,,,,,,,1,,2,1,,5,4,,,,,,,,,54,,,19,,,2,,,,,,16,,,,2,32,,1,,,2.0,1.0,30.0,,,,1.0,,1.0,,,,
INNCY515,Maxwell Road,12.5,3.0,15.5,525734.5186,177187.2199,51.47967656,-0.190778453,POINT (-0.1907784530671304 51.47967655949858),E01001920,Hammersmith and Fulham 020A,9,,,,,,,10,19,,,,,35,,,,,,,,,,1,,,,,,,,,,,,,,,,7,,,,,,,,5,,,,,,,,,,,,2,,2,3,,4,0,,,,,,,,,39,,,13,,,2,,,,,,16,,,,3,37,,0,,,,,19.0,1.0,,,,,,,,,
INNCY516,Trinity Church Road,51.5,4.5,56.0,522771.4498,177684.4876,51.48479586,-0.233252716,POINT (-0.2332527157254698 51.48479585877884),E01003802,Richmond upon Thames 001F,6,,,,,,,2,6,,,,,6,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,,,,0,,1,0,,4,1,,,,,,,,,19,,,5,,,0,,,,,,3,,,,0,9,,0,,,1.0,,6.0,,,,1.0,,,,,,
INNCY517,Webbs Road,73.5,2.0,75.5,527697.7666,174805.4417,51.45783241,-0.163382363,POINT (-0.163382363485578 51.45783241193901),E01004556,Wandsworth 009B,4,,,,,,,9,25,,,,,23,,,,,,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,,1,,,,,,,,,,,,0,,0,0,,1,2,,,,,,,,,36,,,17,,,1,,,,,,4,,,,1,20,,0,,,,,21.0,,,,1.0,,,,,,
